block,head,router,aggregation,topk,examples,mean_overlap_with_full_attn_topk,mean_hard_routing_entropy_norm,mean_score_softmax_entropy_norm,mean_nonzero,mean_topk_mass,mean_max_weight,unique_selected_patch_ratio,selected_token_histogram,variant,block_setting,replace_blocks,topk_setting,seed
5,2,static,mean,16,2560,0.3320556640625,0.6666666865348816,0.9804636836051941,16.0,1.0,0.0625,0.25,"[0, 0, 0, 0, 0, 0, 0, 2560, 0, 2560, 0, 0, 0, 0, 2560, 0, 2560, 2560, 0, 0, 0, 0, 0, 2560, 0, 0, 0, 0, 0, 0, 0, 2560, 0, 2560, 0, 0, 0, 0, 0, 0, 2560, 0, 0, 0, 0, 0, 0, 2560, 2560, 0, 0, 0, 0, 0, 0, 2560, 2560, 2560, 0, 0, 0, 0, 2560, 2560]",static_mean,b5,5,16,0
5,3,static,mean,16,2560,0.1935546875,0.6666666865348816,0.986116886138916,16.0,1.0,0.0625,0.25,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2560, 0, 0, 0, 0, 0, 0, 2560, 2560, 2560, 0, 0, 0, 0, 2560, 2560, 2560, 2560, 0, 0, 0, 2560, 2560, 0, 0, 0, 2560, 0, 0, 2560, 2560, 0, 0, 2560, 2560, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2560, 0]",static_mean,b5,5,16,0
5,4,static,mean,16,2560,0.210595703125,0.6666666865348816,0.9587841629981995,16.0,1.0,0.0625,0.25,"[2560, 2560, 2560, 0, 2560, 0, 0, 0, 0, 0, 2560, 2560, 2560, 2560, 0, 0, 0, 0, 2560, 2560, 2560, 2560, 0, 0, 0, 0, 0, 0, 0, 2560, 0, 0, 0, 0, 0, 0, 2560, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2560, 0, 0, 0, 0, 0, 0, 2560, 0, 0, 0, 0, 0, 0, 0, 0]",static_mean,b5,5,16,0
5,5,static,mean,16,2560,0.20419921875,0.6666666865348816,0.9746935367584229,16.0,1.0,0.0625,0.25,"[2560, 2560, 2560, 2560, 0, 2560, 2560, 2560, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2560, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2560, 2560, 0, 0, 0, 0, 0, 0, 2560, 2560, 0, 0, 0, 0, 0, 2560, 2560, 2560, 2560, 0, 0]",static_mean,b5,5,16,0
5,0,static,weighted,16,2560,0.2312744140625,0.6556993126869202,0.9925981163978577,16.0,1.0,0.12371649593114853,0.25,"[2560, 2560, 2560, 2560, 2560, 2560, 2560, 2560, 0, 2560, 0, 0, 0, 0, 2560, 2560, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2560, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2560, 0, 0, 0, 2560, 0, 0, 0, 2560, 0, 2560, 0]",static_weighted,b5,5,16,0
5,1,static,weighted,16,2560,0.4179931640625,0.6566576361656189,0.9926179647445679,16.0,1.0,0.11714040488004684,0.25,"[2560, 2560, 0, 2560, 0, 0, 2560, 2560, 2560, 2560, 0, 0, 0, 0, 2560, 2560, 2560, 0, 0, 0, 0, 0, 2560, 2560, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2560, 0, 0, 0, 0, 0, 0, 0, 0, 2560, 2560, 2560, 0, 0]",static_weighted,b5,5,16,0
5,2,static,weighted,16,2560,0.318212890625,0.658734142780304,0.9945724606513977,16.0,1.0,0.1193305030465126,0.25,"[0, 0, 2560, 0, 0, 0, 2560, 0, 2560, 0, 0, 0, 0, 2560, 2560, 2560, 0, 0, 0, 0, 0, 0, 0, 2560, 2560, 0, 0, 0, 0, 0, 2560, 2560, 2560, 0, 0, 0, 0, 0, 0, 2560, 2560, 0, 0, 0, 0, 0, 0, 2560, 0, 0, 0, 0, 0, 0, 0, 2560, 2560, 0, 0, 0, 0, 0, 0, 0]",static_weighted,b5,5,16,0
5,3,static,weighted,16,2560,0.212353515625,0.6495344638824463,0.989366888999939,16.0,1.0,0.15056112408638,0.25,"[2560, 2560, 2560, 2560, 2560, 2560, 2560, 2560, 0, 0, 0, 0, 0, 0, 0, 2560, 0, 0, 0, 2560, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2560, 2560, 2560, 2560, 0, 0, 0, 0, 0, 2560, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2560, 0, 0]",static_weighted,b5,5,16,0
5,4,static,weighted,16,2560,0.19951171875,0.6600027680397034,0.9917897582054138,16.0,1.0,0.09175410121679306,0.25,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2560, 2560, 2560, 0, 0, 0, 0, 0, 2560, 2560, 2560, 2560, 0, 0, 0, 0, 2560, 2560, 0, 2560, 0, 0, 0, 2560, 2560, 0, 0, 0, 2560, 0, 0, 2560, 2560, 0, 0, 2560, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",static_weighted,b5,5,16,0
5,5,static,weighted,16,2560,0.15849609375,0.6493521332740784,0.9886105060577393,16.0,1.0,0.12262353301048279,0.25,"[2560, 2560, 2560, 2560, 2560, 2560, 2560, 2560, 2560, 2560, 2560, 0, 0, 0, 0, 0, 0, 2560, 2560, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2560, 0, 0, 0, 2560, 0, 2560, 0, 0, 0, 0, 0, 0]",static_weighted,b5,5,16,0
5,0,dynamic,mean,16,2560,0.2398681640625,0.6666666865348816,0.16956898495554923,16.0,1.0,0.0625,1.0,"[831, 682, 553, 1004, 782, 672, 713, 593, 775, 512, 897, 882, 804, 651, 573, 576, 417, 621, 950, 847, 838, 759, 638, 700, 674, 579, 724, 669, 778, 715, 753, 624, 891, 636, 671, 714, 630, 577, 623, 762, 713, 604, 628, 627, 651, 635, 632, 687, 509, 539, 690, 470, 474, 498, 398, 454, 402, 561, 622, 340, 486, 376, 344, 330]",dynamic_mean,b5,5,16,0
5,1,dynamic,mean,16,2560,0.2679443359375,0.6666666865348816,0.11129958368837833,16.0,1.0,0.0625,1.0,"[953, 1281, 916, 315, 701, 941, 832, 1099, 525, 1025, 308, 234, 225, 434, 1195, 953, 591, 1458, 207, 207, 177, 249, 355, 943, 1174, 475, 234, 302, 214, 252, 287, 1342, 600, 337, 278, 268, 305, 311, 290, 549, 640, 547, 322, 301, 304, 316, 412, 867, 790, 725, 325, 539, 581, 655, 723, 1457, 1810, 573, 382, 1203, 489, 752, 1425, 1480]",dynamic_mean,b5,5,16,0
5,2,dynamic,mean,16,2560,0.280859375,0.6666666865348816,0.09949172250926494,16.0,1.0,0.0625,1.0,"[281, 298, 327, 373, 326, 357, 368, 429, 474, 342, 417, 353, 413, 374, 352, 462, 1008, 362, 376, 438, 469, 599, 621, 487, 618, 539, 614, 506, 447, 723, 505, 495, 596, 868, 960, 622, 874, 847, 1137, 617, 583, 753, 1016, 905, 750, 799, 831, 572, 829, 889, 649, 900, 1196, 1087, 1071, 682, 473, 504, 560, 1020, 967, 820, 1156, 674]",dynamic_mean,b5,5,16,0
5,3,dynamic,mean,16,2560,0.2302490234375,0.6666666865348816,0.09058385007083417,16.0,1.0,0.0625,1.0,"[124, 104, 134, 136, 83, 81, 64, 115, 161, 306, 352, 454, 507, 237, 194, 131, 554, 408, 640, 1003, 918, 844, 716, 124, 189, 577, 1004, 1078, 949, 1260, 659, 262, 262, 1040, 1340, 1068, 1325, 1365, 1056, 482, 382, 826, 1345, 1251, 1112, 1116, 887, 189, 613, 917, 588, 1059, 1407, 928, 877, 294, 524, 482, 355, 867, 755, 650, 668, 562]",dynamic_mean,b5,5,16,0
5,4,dynamic,mean,16,2560,0.252978515625,0.6666666865348816,0.15092306733131408,16.0,1.0,0.0625,1.0,"[540, 549, 468, 458, 445, 452, 458, 595, 462, 547, 713, 727, 656, 605, 512, 535, 623, 603, 716, 873, 858, 663, 664, 496, 606, 589, 776, 805, 859, 796, 605, 591, 649, 658, 669, 734, 773, 771, 706, 602, 619, 639, 710, 739, 703, 751, 644, 579, 656, 678, 653, 621, 695, 689, 636, 639, 597, 580, 602, 659, 652, 599, 668, 545]",dynamic_mean,b5,5,16,0
5,5,dynamic,mean,16,2560,0.3275146484375,0.6666666865348816,0.10440887175500393,16.0,1.0,0.0625,1.0,"[161, 204, 225, 104, 104, 121, 158, 317, 147, 218, 259, 465, 474, 507, 196, 252, 728, 196, 527, 1124, 1137, 850, 854, 170, 232, 617, 1105, 1032, 979, 1212, 505, 114, 228, 1095, 1491, 1246, 1453, 1389, 1263, 320, 239, 619, 1383, 1417, 1093, 1189, 818, 217, 380, 608, 784, 987, 1302, 914, 834, 350, 259, 391, 442, 554, 916, 665, 479, 341]",dynamic_mean,b5,5,16,0
5,0,dynamic,weighted,16,2560,0.2461669921875,0.522101828455925,0.6314682573080063,16.0,1.0,0.3053598150610924,1.0,"[415, 361, 401, 321, 385, 379, 365, 402, 417, 435, 390, 491, 449, 352, 453, 431, 507, 402, 533, 602, 618, 548, 392, 497, 582, 630, 750, 677, 648, 676, 630, 612, 706, 840, 829, 776, 789, 895, 880, 795, 541, 839, 944, 996, 939, 953, 971, 433, 375, 880, 882, 1036, 1083, 1122, 760, 386, 527, 431, 758, 897, 971, 790, 702, 483]",dynamic_weighted,b5,5,16,0
5,1,dynamic,weighted,16,2560,0.184423828125,0.4513619467616081,0.5169518277049064,16.0,1.0,0.3948061019182205,1.0,"[124, 186, 386, 249, 261, 159, 245, 168, 202, 347, 176, 553, 451, 452, 285, 151, 165, 320, 531, 725, 712, 505, 352, 159, 176, 683, 832, 871, 723, 772, 623, 265, 382, 849, 990, 1171, 1059, 1001, 786, 423, 468, 828, 1258, 1391, 1324, 1095, 826, 329, 415, 1025, 1144, 1319, 1375, 1224, 837, 369, 573, 386, 842, 1292, 1063, 881, 700, 526]",dynamic_weighted,b5,5,16,0
5,2,dynamic,weighted,16,2560,0.3105712890625,0.4124695882201195,0.4698982000350952,16.0,1.0,0.4382686212658882,1.0,"[362, 449, 407, 389, 413, 439, 357, 331, 603, 295, 459, 336, 398, 354, 428, 259, 693, 366, 319, 358, 352, 398, 554, 776, 1043, 523, 353, 410, 392, 353, 376, 1308, 1414, 757, 440, 496, 560, 462, 621, 1232, 673, 871, 802, 861, 741, 888, 1441, 733, 498, 1099, 1019, 1099, 881, 1185, 827, 596, 729, 851, 620, 678, 1051, 879, 503, 600]",dynamic_weighted,b5,5,16,0
5,3,dynamic,weighted,16,2560,0.3384521484375,0.49363655000925066,0.5717623412609101,16.0,1.0,0.3400479808449745,1.0,"[469, 626, 471, 475, 517, 533, 454, 535, 634, 584, 607, 366, 370, 501, 607, 585, 756, 493, 444, 332, 388, 452, 630, 657, 848, 621, 499, 416, 452, 449, 620, 642, 782, 502, 466, 424, 447, 490, 642, 717, 1106, 709, 585, 534, 661, 611, 503, 722, 870, 624, 690, 743, 843, 627, 893, 929, 946, 941, 1009, 978, 897, 1070, 1039, 927]",dynamic_weighted,b5,5,16,0
5,4,dynamic,weighted,16,2560,0.2522216796875,0.4869840458035469,0.5617957502603531,16.0,1.0,0.34568534046411514,1.0,"[244, 224, 151, 265, 136, 204, 174, 188, 399, 171, 255, 225, 197, 236, 372, 307, 305, 273, 270, 250, 254, 284, 456, 333, 637, 453, 380, 348, 336, 374, 335, 782, 895, 776, 522, 620, 637, 605, 685, 809, 639, 985, 924, 951, 777, 904, 1255, 777, 550, 1305, 1155, 1341, 1226, 1264, 1028, 788, 1032, 1198, 1197, 1394, 1519, 1408, 1055, 921]",dynamic_weighted,b5,5,16,0
5,5,dynamic,weighted,16,2560,0.2848876953125,0.4662380486726761,0.5408265143632889,16.0,1.0,0.3752584904432297,1.0,"[361, 467, 485, 399, 462, 363, 416, 384, 394, 398, 448, 646, 630, 601, 438, 390, 347, 478, 678, 822, 726, 652, 463, 375, 373, 642, 812, 899, 843, 835, 583, 483, 494, 786, 937, 1123, 1109, 915, 662, 536, 435, 720, 947, 1040, 874, 930, 856, 359, 323, 756, 827, 919, 893, 974, 623, 442, 494, 522, 614, 820, 867, 739, 609, 522]",dynamic_weighted,b5,5,16,0
